"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","FIRNumber","UnitId","DistrictId","DateOfFIR","CrimeType","Status","Latitude","Longitude"
"48211000000071829","48211000000013007","2026-07-22 09:27:57:215","2026-07-22 09:27:57:215","FIR/2026/01584","48211000000072940","48211000000054381","2025-11-07","Burglary","Under Investigation","16.159952","75.29937"
"48211000000071830","48211000000013007","2026-07-22 09:27:57:216","2026-07-22 09:27:57:216","FIR/2026/01585","48211000000072940","48211000000054381","2025-08-20","Burglary","Under Investigation","16.171228","75.300825"
"48211000000071831","48211000000013007","2026-07-22 09:27:57:218","2026-07-22 09:27:57:218","FIR/2026/01586","48211000000072940","48211000000054381","2026-04-25","Burglary","Closed","16.163737","75.300975"
"48211000000071832","48211000000013007","2026-07-22 09:27:57:219","2026-07-22 09:27:57:219","FIR/2026/01587","48211000000072940","48211000000054381","2025-09-27","Chain Snatching","Under Investigation","16.156416","75.303982"
"48211000000071833","48211000000013007","2026-07-22 09:27:57:221","2026-07-22 09:27:57:221","FIR/2026/01588","48211000000072940","48211000000054381","2025-08-05","Cybercrime","Chargesheeted","16.173552","75.297366"
"48211000000071834","48211000000013007","2026-07-22 09:27:57:222","2026-07-22 09:27:57:222","FIR/2026/01589","48211000000072940","48211000000054381","2026-05-09","Assault","Under Investigation","16.159773","75.289889"
"48211000000071835","48211000000013007","2026-07-22 09:27:57:224","2026-07-22 09:27:57:224","FIR/2026/01590","48211000000072940","48211000000054381","2025-12-04","Chain Snatching","Closed","16.132926","75.315763"
"48211000000071836","48211000000013007","2026-07-22 09:27:57:225","2026-07-22 09:27:57:225","FIR/2026/01591","48211000000072940","48211000000054381","2025-09-14","Robbery","Chargesheeted","16.159089","75.310943"
"48211000000071837","48211000000013007","2026-07-22 09:27:57:226","2026-07-22 09:27:57:226","FIR/2026/01592","48211000000072940","48211000000054381","2025-10-11","Cybercrime","Under Investigation","16.159856","75.291809"
"48211000000071838","48211000000013007","2026-07-22 09:27:57:228","2026-07-22 09:27:57:228","FIR/2026/01593","48211000000072940","48211000000054381","2026-03-11","Theft","Chargesheeted","16.169567","75.301983"
"48211000000071839","48211000000013007","2026-07-22 09:27:57:229","2026-07-22 09:27:57:229","FIR/2026/01594","48211000000072940","48211000000054381","2025-10-13","Cybercrime","Under Investigation","16.175035","75.294927"
"48211000000071840","48211000000013007","2026-07-22 09:27:57:231","2026-07-22 09:27:57:231","FIR/2026/01595","48211000000072940","48211000000054381","2026-06-01","Assault","Closed","16.166809","75.293661"
"48211000000071841","48211000000013007","2026-07-22 09:27:57:232","2026-07-22 09:27:57:232","FIR/2026/01596","48211000000072940","48211000000054381","2026-05-01","Fraud","Under Investigation","16.14084","75.2857"
"48211000000071842","48211000000013007","2026-07-22 09:27:57:234","2026-07-22 09:27:57:234","FIR/2026/01597","48211000000072940","48211000000054381","2026-06-17","Cybercrime","Closed","16.164916","75.323332"
"48211000000071843","48211000000013007","2026-07-22 09:27:57:235","2026-07-22 09:27:57:235","FIR/2026/01598","48211000000072940","48211000000054381","2026-04-12","Robbery","Under Investigation","16.168642","75.294652"
"48211000000071844","48211000000013007","2026-07-22 09:27:57:237","2026-07-22 09:27:57:237","FIR/2026/01599","48211000000072940","48211000000054381","2025-09-26","Robbery","Chargesheeted","16.157964","75.294241"
"48211000000071845","48211000000013007","2026-07-22 09:27:57:238","2026-07-22 09:27:57:238","FIR/2026/01600","48211000000072940","48211000000054381","2025-12-27","Robbery","Chargesheeted","16.165861","75.311142"
"48211000000071846","48211000000013007","2026-07-22 09:27:57:240","2026-07-22 09:27:57:240","FIR/2026/01601","48211000000072940","48211000000054381","2025-09-26","Assault","Under Investigation","16.173879","75.295818"
"48211000000071847","48211000000013007","2026-07-22 09:27:57:241","2026-07-22 09:27:57:241","FIR/2026/01602","48211000000072940","48211000000054381","2026-06-10","Assault","Closed","16.162273","75.297514"
"48211000000071848","48211000000013007","2026-07-22 09:27:57:242","2026-07-22 09:27:57:242","FIR/2026/01603","48211000000072940","48211000000054381","2026-03-09","Theft","Chargesheeted","16.176197","75.30342"
"48211000000071849","48211000000013007","2026-07-22 09:27:57:244","2026-07-22 09:27:57:244","FIR/2026/01604","48211000000072940","48211000000054381","2025-12-26","Assault","Chargesheeted","16.153365","75.31753"
"48211000000071850","48211000000013007","2026-07-22 09:27:57:245","2026-07-22 09:27:57:245","FIR/2026/01605","48211000000072940","48211000000054381","2026-02-19","Assault","Chargesheeted","16.186338","75.324002"
"48211000000071851","48211000000013007","2026-07-22 09:27:57:247","2026-07-22 09:27:57:247","FIR/2026/01606","48211000000072940","48211000000054381","2026-04-03","Robbery","Chargesheeted","16.178927","75.299124"
"48211000000071852","48211000000013007","2026-07-22 09:27:57:248","2026-07-22 09:27:57:248","FIR/2026/01607","48211000000072940","48211000000054381","2026-03-30","Extortion","Under Investigation","16.143915","75.285888"
"48211000000071853","48211000000013007","2026-07-22 09:27:57:249","2026-07-22 09:27:57:249","FIR/2026/01608","48211000000072940","48211000000054381","2025-12-02","Theft","Chargesheeted","16.163341","75.310007"
"48211000000071854","48211000000013007","2026-07-22 09:27:57:251","2026-07-22 09:27:57:251","FIR/2026/01609","48211000000072940","48211000000054381","2025-12-19","Robbery","Under Investigation","16.16221","75.291252"
"48211000000071855","48211000000013007","2026-07-22 09:27:57:252","2026-07-22 09:27:57:252","FIR/2026/01610","48211000000072940","48211000000054381","2026-07-15","Theft","Closed","16.175585","75.289726"
"48211000000071856","48211000000013007","2026-07-22 09:27:57:254","2026-07-22 09:27:57:254","FIR/2026/01611","48211000000072940","48211000000054381","2025-11-20","Vehicle Theft","Chargesheeted","16.165433","75.312016"
"48211000000071857","48211000000013007","2026-07-22 09:27:57:255","2026-07-22 09:27:57:255","FIR/2026/01612","48211000000072940","48211000000054381","2025-08-16","Burglary","Chargesheeted","16.166034","75.296545"
"48211000000071858","48211000000013007","2026-07-22 09:27:57:256","2026-07-22 09:27:57:256","FIR/2026/01613","48211000000072940","48211000000054381","2026-04-05","Assault","Closed","16.162145","75.330215"
"48211000000071859","48211000000013007","2026-07-22 09:27:57:258","2026-07-22 09:27:57:258","FIR/2026/01614","48211000000072940","48211000000054381","2026-01-06","Chain Snatching","Chargesheeted","16.161551","75.31128"
"48211000000071860","48211000000013007","2026-07-22 09:27:57:259","2026-07-22 09:27:57:259","FIR/2026/01615","48211000000072940","48211000000054381","2026-06-25","Theft","Under Investigation","16.16599","75.303646"
"48211000000071861","48211000000013007","2026-07-22 09:27:57:261","2026-07-22 09:27:57:261","FIR/2026/01616","48211000000072940","48211000000054381","2026-03-16","Burglary","Closed","16.16594","75.302153"
"48211000000071862","48211000000013007","2026-07-22 09:27:57:262","2026-07-22 09:27:57:262","FIR/2026/01617","48211000000072940","48211000000054381","2025-10-10","Extortion","Chargesheeted","16.187369","75.322161"
"48211000000071863","48211000000013007","2026-07-22 09:27:57:263","2026-07-22 09:27:57:263","FIR/2026/01618","48211000000072940","48211000000054381","2025-10-20","Assault","Under Investigation","16.174311","75.308756"
"48211000000071864","48211000000013007","2026-07-22 09:27:57:265","2026-07-22 09:27:57:265","FIR/2026/01619","48211000000072940","48211000000054381","2026-01-31","Extortion","Under Investigation","16.163466","75.310826"
"48211000000071865","48211000000013007","2026-07-22 09:27:57:266","2026-07-22 09:27:57:266","FIR/2026/01620","48211000000072940","48211000000054381","2026-07-09","Assault","Closed","16.159769","75.312397"
"48211000000071866","48211000000013007","2026-07-22 09:27:57:268","2026-07-22 09:27:57:268","FIR/2026/01621","48211000000072940","48211000000054381","2025-11-12","Theft","Chargesheeted","16.14311","75.314066"
"48211000000071867","48211000000013007","2026-07-22 09:27:57:269","2026-07-22 09:27:57:269","FIR/2026/01622","48211000000072940","48211000000054381","2025-12-15","Assault","Closed","16.156383","75.289867"
"48211000000071868","48211000000013007","2026-07-22 09:27:57:270","2026-07-22 09:27:57:270","FIR/2026/01623","48211000000072940","48211000000054381","2026-02-22","Robbery","Under Investigation","16.17217","75.29779"
"48211000000071869","48211000000013007","2026-07-22 09:27:57:272","2026-07-22 09:27:57:272","FIR/2026/01624","48211000000072940","48211000000054381","2026-07-12","Theft","Under Investigation","16.166026","75.300193"
"48211000000071870","48211000000013007","2026-07-22 09:27:57:273","2026-07-22 09:27:57:273","FIR/2026/01625","48211000000072940","48211000000054381","2025-12-01","Burglary","Closed","16.135991","75.301996"
"48211000000071871","48211000000013007","2026-07-22 09:27:57:275","2026-07-22 09:27:57:275","FIR/2026/01626","48211000000072940","48211000000054381","2025-11-06","Extortion","Under Investigation","16.182531","75.309471"
"48211000000071872","48211000000013007","2026-07-22 09:27:57:276","2026-07-22 09:27:57:276","FIR/2026/01627","48211000000072940","48211000000054381","2026-04-16","Chain Snatching","Under Investigation","16.169031","75.295991"
"48211000000071873","48211000000013007","2026-07-22 09:27:57:277","2026-07-22 09:27:57:277","FIR/2026/01628","48211000000072940","48211000000054381","2025-10-20","Extortion","Under Investigation","16.155198","75.301048"
"48211000000071874","48211000000013007","2026-07-22 09:27:57:279","2026-07-22 09:27:57:279","FIR/2026/01629","48211000000072940","48211000000054381","2025-08-09","Theft","Under Investigation","16.165952","75.302689"
"48211000000071875","48211000000013007","2026-07-22 09:27:57:280","2026-07-22 09:27:57:280","FIR/2026/01630","48211000000072940","48211000000054381","2025-10-14","Burglary","Closed","16.138488","75.295797"
"48211000000071876","48211000000013007","2026-07-22 09:27:57:282","2026-07-22 09:27:57:282","FIR/2026/01631","48211000000072940","48211000000054381","2025-12-01","Theft","Chargesheeted","16.176943","75.300193"
"48211000000071877","48211000000013007","2026-07-22 09:27:57:283","2026-07-22 09:27:57:283","FIR/2026/01632","48211000000072940","48211000000054381","2025-12-23","Vehicle Theft","Chargesheeted","16.168814","75.307722"
"48211000000071878","48211000000013007","2026-07-22 09:27:57:284","2026-07-22 09:27:57:284","FIR/2026/01633","48211000000072940","48211000000054381","2025-08-09","Assault","Under Investigation","16.191529","75.315164"
"48211000000071879","48211000000013007","2026-07-22 09:27:57:286","2026-07-22 09:27:57:286","FIR/2026/01634","48211000000072940","48211000000054381","2025-12-02","Extortion","Chargesheeted","16.161539","75.309855"
"48211000000071880","48211000000013007","2026-07-22 09:27:57:287","2026-07-22 09:27:57:287","FIR/2026/01635","48211000000072940","48211000000054381","2026-06-07","Robbery","Under Investigation","16.175073","75.291323"
"48211000000071881","48211000000013007","2026-07-22 09:27:57:289","2026-07-22 09:27:57:289","FIR/2026/01636","48211000000072940","48211000000054381","2025-09-20","Theft","Chargesheeted","16.145302","75.30169"
"48211000000071882","48211000000013007","2026-07-22 09:27:57:290","2026-07-22 09:27:57:290","FIR/2026/01637","48211000000072940","48211000000054381","2026-06-21","Theft","Closed","16.173844","75.306615"
"48211000000071883","48211000000013007","2026-07-22 09:27:57:291","2026-07-22 09:27:57:291","FIR/2026/01638","48211000000072940","48211000000054381","2025-11-14","Burglary","Chargesheeted","16.177464","75.292384"
"48211000000071884","48211000000013007","2026-07-22 09:27:57:293","2026-07-22 09:27:57:293","FIR/2026/01639","48211000000072940","48211000000054381","2025-12-17","Theft","Closed","16.175005","75.30136"
"48211000000071885","48211000000013007","2026-07-22 09:27:57:294","2026-07-22 09:27:57:294","FIR/2026/01640","48211000000072940","48211000000054381","2025-10-22","Theft","Under Investigation","16.172921","75.301319"
"48211000000071886","48211000000013007","2026-07-22 09:27:57:296","2026-07-22 09:27:57:296","FIR/2026/01641","48211000000072940","48211000000054381","2025-12-21","Cybercrime","Chargesheeted","16.170043","75.296533"
"48211000000071887","48211000000013007","2026-07-22 09:27:57:297","2026-07-22 09:27:57:297","FIR/2026/01642","48211000000072940","48211000000054381","2026-01-23","Theft","Chargesheeted","16.169027","75.308955"
"48211000000071888","48211000000013007","2026-07-22 09:27:57:299","2026-07-22 09:27:57:299","FIR/2026/01643","48211000000072940","48211000000054381","2026-05-12","Cybercrime","Under Investigation","16.16958","75.293382"
"48211000000071889","48211000000013007","2026-07-22 09:27:57:300","2026-07-22 09:27:57:300","FIR/2026/01644","48211000000072940","48211000000054381","2025-09-20","Robbery","Under Investigation","16.130334","75.313096"
"48211000000071890","48211000000013007","2026-07-22 09:27:57:302","2026-07-22 09:27:57:302","FIR/2026/01645","48211000000072940","48211000000054381","2025-12-12","Burglary","Under Investigation","16.16979","75.291753"
"48211000000071891","48211000000013007","2026-07-22 09:27:57:303","2026-07-22 09:27:57:303","FIR/2026/01646","48211000000072940","48211000000054381","2025-11-08","Cybercrime","Under Investigation","16.159587","75.294554"
"48211000000071892","48211000000013007","2026-07-22 09:27:57:304","2026-07-22 09:27:57:304","FIR/2026/01647","48211000000072940","48211000000054381","2025-12-06","Extortion","Closed","16.17718","75.293245"
"48211000000071893","48211000000013007","2026-07-22 09:27:57:306","2026-07-22 09:27:57:306","FIR/2026/01648","48211000000072940","48211000000054381","2026-02-21","Cybercrime","Under Investigation","16.172941","75.305925"
"48211000000071894","48211000000013007","2026-07-22 09:27:57:307","2026-07-22 09:27:57:307","FIR/2026/01649","48211000000072940","48211000000054381","2025-08-08","Domestic Violence","Under Investigation","16.16196","75.31181"
"48211000000071895","48211000000013007","2026-07-22 09:27:57:308","2026-07-22 09:27:57:308","FIR/2026/01650","48211000000072940","48211000000054381","2026-05-13","Robbery","Closed","16.160537","75.296146"
"48211000000071896","48211000000013007","2026-07-22 09:27:57:310","2026-07-22 09:27:57:310","FIR/2026/01651","48211000000072940","48211000000054381","2026-06-11","Cybercrime","Chargesheeted","16.162649","75.302367"
"48211000000071897","48211000000013007","2026-07-22 09:27:57:311","2026-07-22 09:27:57:311","FIR/2026/01652","48211000000072940","48211000000054381","2025-11-29","Theft","Under Investigation","16.133995","75.304852"
"48211000000071898","48211000000013007","2026-07-22 09:27:57:313","2026-07-22 09:27:57:313","FIR/2026/01653","48211000000072940","48211000000054381","2025-12-30","Theft","Chargesheeted","16.173557","75.29953"
"48211000000071899","48211000000013007","2026-07-22 09:27:57:314","2026-07-22 09:27:57:314","FIR/2026/01654","48211000000072940","48211000000054381","2025-11-04","Fraud","Under Investigation","16.173561","75.307372"
