"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","CameraName","Latitude","Longitude","DistrictId","Status","InstalledDate","UnitId"
"48211000000129719","48211000000013007","2026-07-22 14:32:44:421","2026-07-22 14:32:44:421","Belagavi Camp Mosque Cam 22","15.849411","74.49639","48211000000048016","Active","2021-02-23","48211000000054023"
"48211000000129720","48211000000013007","2026-07-22 14:32:44:422","2026-07-22 14:32:44:422","Belagavi Camp Main Road Junction Cam 23","15.849932","74.49528","48211000000048016","Active","2024-11-18","48211000000054023"
"48211000000129721","48211000000013007","2026-07-22 14:32:44:424","2026-07-22 14:32:44:424","Belagavi Rural Temple Cam 1","15.851795","74.517101","48211000000048016","Active","2021-01-04","48211000000054024"
"48211000000129722","48211000000013007","2026-07-22 14:32:44:425","2026-07-22 14:32:44:425","Belagavi Rural Hospital Cam 2","15.860868","74.507571","48211000000048016","Active","2019-08-12","48211000000054024"
"48211000000129723","48211000000013007","2026-07-22 14:32:44:426","2026-07-22 14:32:44:426","Belagavi Rural Hospital Cam 3","15.857112","74.505874","48211000000048016","Active","2024-07-03","48211000000054024"
"48211000000129724","48211000000013007","2026-07-22 14:32:44:428","2026-07-22 14:32:44:428","Belagavi Rural Temple Cam 4","15.865728","74.510624","48211000000048016","Active","2023-12-10","48211000000054024"
"48211000000129725","48211000000013007","2026-07-22 14:32:44:429","2026-07-22 14:32:44:429","Belagavi Rural Temple Cam 5","15.864412","74.514509","48211000000048016","Active","2024-05-10","48211000000054024"
"48211000000129726","48211000000013007","2026-07-22 14:32:44:431","2026-07-22 14:32:44:431","Belagavi Rural College Cam 6","15.866338","74.510663","48211000000048016","Active","2026-01-22","48211000000054024"
"48211000000129727","48211000000013007","2026-07-22 14:32:44:432","2026-07-22 14:32:44:432","Belagavi Rural Mosque Cam 7","15.874676","74.5156","48211000000048016","Active","2022-05-29","48211000000054024"
"48211000000129728","48211000000013007","2026-07-22 14:32:44:433","2026-07-22 14:32:44:433","Belagavi Rural Railway Junction Cam 8","15.866981","74.508916","48211000000048016","Active","2025-10-19","48211000000054024"
"48211000000129729","48211000000013007","2026-07-22 14:32:44:435","2026-07-22 14:32:44:435","Belagavi Rural Mosque Cam 9","15.859053","74.501506","48211000000048016","Active","2024-01-20","48211000000054024"
"48211000000129730","48211000000013007","2026-07-22 14:32:44:436","2026-07-22 14:32:44:436","Belagavi Rural Police HQ Gate Cam 10","15.879685","74.50441","48211000000048016","Active","2022-06-04","48211000000054024"
"48211000000129731","48211000000013007","2026-07-22 14:32:44:437","2026-07-22 14:32:44:437","Belagavi Rural Main Road Junction Cam 11","15.869007","74.517808","48211000000048016","Active","2021-05-01","48211000000054024"
"48211000000129732","48211000000013007","2026-07-22 14:32:44:439","2026-07-22 14:32:44:439","Belagavi Rural School Zone Cam 12","15.875701","74.507931","48211000000048016","Active","2020-12-12","48211000000054024"
"48211000000129733","48211000000013007","2026-07-22 14:32:44:440","2026-07-22 14:32:44:440","Belagavi Rural Residential Cam 13","15.873051","74.514056","48211000000048016","Active","2025-08-29","48211000000054024"
"48211000000129734","48211000000013007","2026-07-22 14:32:44:441","2026-07-22 14:32:44:441","Belagavi Rural Temple Cam 14","15.867152","74.516656","48211000000048016","Active","2024-02-03","48211000000054024"
"48211000000129735","48211000000013007","2026-07-22 14:32:44:443","2026-07-22 14:32:44:443","Belagavi Rural Temple Cam 15","15.866748","74.509025","48211000000048016","Active","2026-01-04","48211000000054024"
"48211000000129736","48211000000013007","2026-07-22 14:32:44:444","2026-07-22 14:32:44:444","Belagavi Rural Court Complex Cam 16","15.856579","74.512204","48211000000048016","Active","2025-02-08","48211000000054024"
"48211000000129737","48211000000013007","2026-07-22 14:32:44:445","2026-07-22 14:32:44:445","Hubballi City Church Cam 1","15.36089","75.130092","48211000000048017","Active","2019-09-02","48211000000054025"
"48211000000129738","48211000000013007","2026-07-22 14:32:44:447","2026-07-22 14:32:44:447","Hubballi City Main Road Junction Cam 2","15.366378","75.123341","48211000000048017","Active","2022-03-28","48211000000054025"
"48211000000129739","48211000000013007","2026-07-22 14:32:44:448","2026-07-22 14:32:44:448","Hubballi City Temple Cam 3","15.365628","75.119171","48211000000048017","Active","2022-01-20","48211000000054025"
"48211000000129740","48211000000013007","2026-07-22 14:32:44:449","2026-07-22 14:32:44:449","Hubballi City School Zone Cam 4","15.364911","75.118393","48211000000048017","Active","2023-11-05","48211000000054025"
"48211000000129741","48211000000013007","2026-07-22 14:32:44:451","2026-07-22 14:32:44:451","Hubballi City Market Cam 5","15.359884","75.117452","48211000000048017","Active","2025-06-14","48211000000054025"
"48211000000129742","48211000000013007","2026-07-22 14:32:44:452","2026-07-22 14:32:44:452","Hubballi City Mosque Cam 6","15.365525","75.130527","48211000000048017","Active","2022-01-08","48211000000054025"
"48211000000129743","48211000000013007","2026-07-22 14:32:44:453","2026-07-22 14:32:44:453","Hubballi City Hospital Cam 7","15.358491","75.124532","48211000000048017","Active","2026-04-22","48211000000054025"
"48211000000129744","48211000000013007","2026-07-22 14:32:44:455","2026-07-22 14:32:44:455","Hubballi City Police HQ Gate Cam 8","15.369406","75.123127","48211000000048017","Active","2024-07-07","48211000000054025"
"48211000000129745","48211000000013007","2026-07-22 14:32:44:456","2026-07-22 14:32:44:456","Hubballi City Residential Cam 9","15.366662","75.113328","48211000000048017","Active","2020-03-04","48211000000054025"
"48211000000129746","48211000000013007","2026-07-22 14:32:44:458","2026-07-22 14:32:44:458","Hubballi City Main Road Junction Cam 10","15.372831","75.119378","48211000000048017","Active","2023-06-29","48211000000054025"
"48211000000129747","48211000000013007","2026-07-22 14:32:44:459","2026-07-22 14:32:44:459","Hubballi City College Cam 11","15.361977","75.115327","48211000000048017","Active","2021-10-30","48211000000054025"
"48211000000129748","48211000000013007","2026-07-22 14:32:44:460","2026-07-22 14:32:44:460","Hubballi City Residential Cam 12","15.364049","75.127561","48211000000048017","Active","2019-01-05","48211000000054025"
"48211000000129749","48211000000013007","2026-07-22 14:32:44:462","2026-07-22 14:32:44:462","Hubballi City Residential Cam 13","15.36282","75.116889","48211000000048017","Inactive","2024-10-24","48211000000054025"
"48211000000129750","48211000000013007","2026-07-22 14:32:44:463","2026-07-22 14:32:44:463","Hubballi City Government Office Cam 14","15.360792","75.124164","48211000000048017","Active","2019-07-31","48211000000054025"
"48211000000129751","48211000000013007","2026-07-22 14:32:44:464","2026-07-22 14:32:44:464","Hubballi City Stadium Cam 15","15.36403","75.121826","48211000000048017","Active","2024-06-08","48211000000054025"
"48211000000129752","48211000000013007","2026-07-22 14:32:44:466","2026-07-22 14:32:44:466","Hubballi City Police HQ Gate Cam 16","15.36448","75.125342","48211000000048017","Active","2020-10-10","48211000000054025"
"48211000000129753","48211000000013007","2026-07-22 14:32:44:467","2026-07-22 14:32:44:467","Hubballi City Residential Cam 17","15.364988","75.127471","48211000000048017","Active","2020-04-09","48211000000054025"
"48211000000129754","48211000000013007","2026-07-22 14:32:44:468","2026-07-22 14:32:44:468","Hubballi City Church Cam 18","15.368057","75.127827","48211000000048017","Active","2022-04-10","48211000000054025"
"48211000000129755","48211000000013007","2026-07-22 14:32:44:470","2026-07-22 14:32:44:470","Hubballi City Church Cam 19","15.370142","75.123163","48211000000048017","Active","2024-04-18","48211000000054025"
"48211000000129756","48211000000013007","2026-07-22 14:32:44:471","2026-07-22 14:32:44:471","Hubballi City Residential Cam 20","15.363866","75.121408","48211000000048017","Active","2025-09-21","48211000000054025"
"48211000000129757","48211000000013007","2026-07-22 14:32:44:472","2026-07-22 14:32:44:472","Hubballi City Church Cam 21","15.360922","75.128137","48211000000048017","Active","2023-08-27","48211000000054025"
"48211000000129758","48211000000013007","2026-07-22 14:32:44:474","2026-07-22 14:32:44:474","Hubballi City Temple Cam 22","15.361128","75.124895","48211000000048017","Active","2022-03-04","48211000000054025"
"48211000000129759","48211000000013007","2026-07-22 14:32:44:475","2026-07-22 14:32:44:475","Hubballi City Police HQ Gate Cam 23","15.358007","75.128252","48211000000048017","Active","2024-06-28","48211000000054025"
"48211000000129760","48211000000013007","2026-07-22 14:32:44:476","2026-07-22 14:32:44:476","Dharwad Bus Stand Cam 1","15.459374","75.002815","48211000000048017","Active","2025-02-03","48211000000054026"
"48211000000129761","48211000000013007","2026-07-22 14:32:44:478","2026-07-22 14:32:44:478","Dharwad Church Cam 2","15.45723","75.01166","48211000000048017","Active","2021-09-05","48211000000054026"
"48211000000129762","48211000000013007","2026-07-22 14:32:44:479","2026-07-22 14:32:44:479","Dharwad Mosque Cam 3","15.465049","75.008461","48211000000048017","Active","2022-07-27","48211000000054026"
"48211000000129763","48211000000013007","2026-07-22 14:32:44:480","2026-07-22 14:32:44:480","Dharwad Mosque Cam 4","15.451166","75.005481","48211000000048017","Active","2026-04-24","48211000000054026"
"48211000000129764","48211000000013007","2026-07-22 14:32:44:482","2026-07-22 14:32:44:482","Dharwad Market Cam 5","15.459211","74.996803","48211000000048017","Active","2025-08-14","48211000000054026"
"48211000000129765","48211000000013007","2026-07-22 14:32:44:483","2026-07-22 14:32:44:483","Dharwad Church Cam 6","15.461016","75.010808","48211000000048017","Active","2024-11-24","48211000000054026"
"48211000000129766","48211000000013007","2026-07-22 14:32:44:485","2026-07-22 14:32:44:485","Dharwad Hospital Cam 7","15.459848","75.017965","48211000000048017","Active","2026-05-05","48211000000054026"
"48211000000129767","48211000000013007","2026-07-22 14:32:44:486","2026-07-22 14:32:44:486","Dharwad Mosque Cam 8","15.46365","75.017499","48211000000048017","Active","2022-10-18","48211000000054026"
"48211000000129768","48211000000013007","2026-07-22 14:32:44:487","2026-07-22 14:32:44:487","Dharwad School Zone Cam 9","15.462946","75.00221","48211000000048017","Active","2024-12-25","48211000000054026"
"48211000000129769","48211000000013007","2026-07-22 14:32:44:489","2026-07-22 14:32:44:489","Dharwad Main Road Junction Cam 10","15.462653","75.006066","48211000000048017","Active","2024-06-21","48211000000054026"
"48211000000129770","48211000000013007","2026-07-22 14:32:44:490","2026-07-22 14:32:44:490","Dharwad School Zone Cam 11","15.461009","75.017337","48211000000048017","Active","2022-03-23","48211000000054026"
"48211000000129771","48211000000013007","2026-07-22 14:32:44:492","2026-07-22 14:32:44:492","Dharwad Residential Cam 12","15.448119","75.007573","48211000000048017","Active","2026-02-08","48211000000054026"
"48211000000129772","48211000000013007","2026-07-22 14:32:44:493","2026-07-22 14:32:44:493","Dharwad Hospital Cam 13","15.463392","75.014173","48211000000048017","Active","2019-04-29","48211000000054026"
"48211000000129773","48211000000013007","2026-07-22 14:32:44:494","2026-07-22 14:32:44:494","Dharwad Temple Cam 14","15.458424","75.007947","48211000000048017","Active","2023-10-31","48211000000054026"
"48211000000129774","48211000000013007","2026-07-22 14:32:44:496","2026-07-22 14:32:44:496","Dharwad Police HQ Gate Cam 15","15.458594","75.006198","48211000000048017","Active","2021-01-07","48211000000054026"
"48211000000129775","48211000000013007","2026-07-22 14:32:44:497","2026-07-22 14:32:44:497","Dharwad Church Cam 16","15.459775","75.009477","48211000000048017","Active","2021-09-13","48211000000054026"
"48211000000129776","48211000000013007","2026-07-22 14:32:44:499","2026-07-22 14:32:44:499","Dharwad Court Complex Cam 17","15.456215","75.002963","48211000000048017","Active","2021-11-06","48211000000054026"
"48211000000129777","48211000000013007","2026-07-22 14:32:44:500","2026-07-22 14:32:44:500","Dharwad Stadium Cam 18","15.454595","75.005227","48211000000048017","Active","2022-03-24","48211000000054026"
"48211000000129778","48211000000013007","2026-07-22 14:32:44:501","2026-07-22 14:32:44:501","Dharwad College Cam 19","15.465035","75.011954","48211000000048017","Active","2025-08-03","48211000000054026"
"48211000000129779","48211000000013007","2026-07-22 14:32:44:503","2026-07-22 14:32:44:503","Dharwad Main Road Junction Cam 20","15.458136","75.01106","48211000000048017","Active","2022-05-22","48211000000054026"
"48211000000129780","48211000000013007","2026-07-22 14:32:44:504","2026-07-22 14:32:44:504","Dharwad College Cam 21","15.460327","75.006127","48211000000048017","Active","2023-04-12","48211000000054026"
"48211000000129781","48211000000013007","2026-07-22 14:32:44:506","2026-07-22 14:32:44:506","Dharwad Main Road Junction Cam 22","15.4561","75.002081","48211000000048017","Active","2026-05-20","48211000000054026"
"48211000000129782","48211000000013007","2026-07-22 14:32:44:507","2026-07-22 14:32:44:507","Kalaburagi Town Government Office Cam 1","17.328506","76.831454","48211000000048018","Active","2019-07-20","48211000000054027"
"48211000000129783","48211000000013007","2026-07-22 14:32:44:508","2026-07-22 14:32:44:508","Kalaburagi Town Church Cam 2","17.31986","76.833987","48211000000048018","Active","2022-03-18","48211000000054027"
"48211000000129784","48211000000013007","2026-07-22 14:32:44:510","2026-07-22 14:32:44:510","Kalaburagi Town Mosque Cam 3","17.338021","76.835395","48211000000048018","Active","2026-02-20","48211000000054027"
"48211000000129785","48211000000013007","2026-07-22 14:32:44:511","2026-07-22 14:32:44:511","Kalaburagi Town Mosque Cam 4","17.331755","76.834292","48211000000048018","Active","2026-05-24","48211000000054027"
"48211000000129786","48211000000013007","2026-07-22 14:32:44:512","2026-07-22 14:32:44:512","Kalaburagi Town School Zone Cam 5","17.335275","76.839334","48211000000048018","Active","2026-04-01","48211000000054027"
"48211000000129787","48211000000013007","2026-07-22 14:32:44:514","2026-07-22 14:32:44:514","Kalaburagi Town Market Cam 6","17.329286","76.834407","48211000000048018","Active","2020-06-22","48211000000054027"
"48211000000129788","48211000000013007","2026-07-22 14:32:44:515","2026-07-22 14:32:44:515","Kalaburagi Town Main Road Junction Cam 7","17.330636","76.834015","48211000000048018","Active","2021-04-02","48211000000054027"
"48211000000129789","48211000000013007","2026-07-22 14:32:44:517","2026-07-22 14:32:44:517","Kalaburagi Town Bus Stand Cam 8","17.32935","76.832849","48211000000048018","Active","2022-01-21","48211000000054027"
